SMILES,Name,ID,Source,HeavyAtomCount,MolWt,MolLogP,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumRotatableBonds,NumAromaticRings,TPSA
Cc1cc(-c2csc(N=C(N)N)n2)cn1C,CHEMBL153534,CHEMBL153534,ChEMBL,16,235.316,1.362,4,5,4,2,2,2,82.220
Brc1cccc(Nc2ncnc3ccncc23)c1NCCN1CCOCC1,CHEMBL405398,CHEMBL405398,ChEMBL,27,429.322,3.275,2,7,7,2,6,3,75.200
COc1c(O)cc(O)c(C(=N)Cc2ccc(O)cc2)c1O,CHEMBL503634,CHEMBL503634,ChEMBL,21,289.287,2.128,5,6,6,5,4,2,114.000
CCOC(=O)c1cc2cc(C(=O)O)ccc2[nH]1,CHEMBL503643,CHEMBL503643,ChEMBL,17,233.223,2.043,2,5,3,2,3,2,79.390
C[C@H]1CN(CCC(=O)N[C@@H](CCc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,CHEMBL403325,CHEMBL403325,ChEMBL,32,438.568,3.584,3,6,4,3,9,2,89.870
O=C(NO)c1ccc(I)cc1,CHEMBL155287,CHEMBL155287,ChEMBL,11,263.034,1.410,2,3,2,2,1,1,49.330
C=CCc1ccc(OC(=O)C23CC4CC(CC(C4)C2)C3)c(OC)c1,CHEMBL265174,CHEMBL265174,ChEMBL,24,326.436,4.546,0,3,3,0,5,1,35.530
Cc1cccc(N2CCN(CCCON3C(=O)c4ccccc4C3=O)CC2)c1,CHEMBL264472,CHEMBL264472,ChEMBL,28,379.460,2.735,0,6,5,0,6,2,53.090
N=c1sc2ccccc2n1CCN1CCC(c2ccc(F)cc2)CC1,CHEMBL405225,CHEMBL405225,ChEMBL,25,355.482,4.201,1,3,4,1,4,3,32.020
CCCCCCCCCCCCCC(=O)NCc1ccc(C(=O)N[C@H](C(=O)O)[C@@H](C)CC)cc1,CHEMBL409812,CHEMBL409812,ChEMBL,34,474.686,6.233,3,6,3,3,19,1,95.500
O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,CHEMBL499520,CHEMBL499520,ChEMBL,29,438.546,3.757,1,6,6,1,7,2,85.360
Oc1ccc(/N=C(/Cc2ccc(Cl)cc2)c2ccc(O)c(O)c2O)cc1,CHEMBL1082532,CHEMBL1082532,ChEMBL,26,369.804,4.526,4,5,5,4,4,3,93.280
O=S(=O)(CCO)c1no[n+]([O-])c1-c1ccccc1,CHEMBL501101,CHEMBL501101,ChEMBL,18,270.266,-0.259,1,7,6,1,4,2,107.340
CNc1nc2sc(SC)nc2c2c1ncn2C,CHEMBL505943,CHEMBL505943,ChEMBL,17,265.367,2.342,1,5,7,1,2,3,55.630
CCCC1(C)CC(=O)N(CCCCN2CCN(c3nsc4ccccc34)CC2)C(=O)C1,CHEMBL1203224,CHEMBL1203224,ChEMBL,31,442.629,4.154,0,6,6,0,8,2,56.750
CCCCCC(O)/C=C/[C@H]1[C@H]2C[C@H](OC(=O)O2)[C@@H]1C/C=CCCCC(N)=O,CHEMBL441620,CHEMBL441620,ChEMBL,27,379.497,3.626,3,6,5,2,12,0,98.850
CC(C)=CCC/C(C)=C/C=C/C(=O)N1CCCC1,CHEMBL444987,CHEMBL444987,ChEMBL,18,247.382,3.858,0,2,1,0,5,0,20.310
CNC(=O)c1cc(C(O)CNC(C)CCc2ccc3c(c2)OCO3)ccc1O,CHEMBL1203109,CHEMBL1203109,ChEMBL,28,386.448,2.125,4,7,6,4,8,2,100.050
COc1ccccc1N1CCN(CCCNC(=O)c2ccccc2I)CC1,CHEMBL263058,CHEMBL263058,ChEMBL,27,479.362,3.242,1,5,4,1,7,2,44.810
Cc1cc(NC(=O)c2cc(Cl)cc(Cl)c2O)ccc1Sc1nc2ccccc2s1,CHEMBL263810,CHEMBL263810,ChEMBL,29,461.395,7.021,2,4,5,2,4,4,62.220
CN(C/C=C/c1ccc(C#N)cc1)Cc1ccc2c(c1)CCO2,CHEMBL4116085,CHEMBL4116085,ChEMBL,23,304.393,3.638,0,3,3,0,5,2,36.260
COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl,CHEMBL266960,CHEMBL266960,ChEMBL,30,423.904,3.737,2,7,7,2,5,3,94.300
Cc1cccc(NC(=S)Nc2ccc3c(c2)C(=O)OC3)c1,CHEMBL443992,CHEMBL443992,ChEMBL,21,298.367,3.474,2,4,3,2,2,2,50.360
C=CCn1cc(C[C@@H]2NC(=O)[C@@H]3CCCN3C2=O)c2ccc(OC)cc21,CHEMBL409297,CHEMBL409297,ChEMBL,26,353.422,1.868,1,6,4,1,5,2,63.570
Cc1ccc(Oc2nc3ccccc3nc2N2CCN(C)CC2)cc1,CHEMBL405416,CHEMBL405416,ChEMBL,25,334.423,3.482,0,5,5,0,3,3,41.490
O=C1CC(c2ccc(-c3ccccc3)cc2)c2c(ccc3ccccc23)N1,CHEMBL405667,CHEMBL405667,ChEMBL,27,349.433,5.981,1,2,1,1,2,4,29.100
CC(=O)NC(C(=O)N1CCSCC1)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,CHEMBL411601,CHEMBL411601,ChEMBL,25,371.463,-1.181,6,9,5,4,5,0,151.110
CCCc1cnnn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,CHEMBL441131,CHEMBL441131,ChEMBL,20,324.133,4.545,0,3,3,0,3,2,30.710
O=C(O)C(=O)Nc1nc(-c2cc(Cl)no2)cs1,CHEMBL155374,CHEMBL155374,ChEMBL,17,273.657,1.475,2,7,6,2,2,2,105.320
CCc1c(C)[nH]c2c1/C(=N/OC(=O)NCCc1cccnc1)CCC2,CHEMBL217730,CHEMBL217730,ChEMBL,25,340.427,3.290,2,6,4,2,5,2,79.370
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CCc1ccccn1)CC2,CHEMBL262664,CHEMBL262664,ChEMBL,29,397.519,2.591,0,6,5,0,9,2,54.900
CCC(C)CNc1nc(C#N)nc2c1NCN2Cc1ccccc1,CHEMBL500021,CHEMBL500021,ChEMBL,24,322.416,3.196,2,6,6,2,6,2,76.870
CCOC(=O)COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,CHEMBL265024,CHEMBL265024,ChEMBL,26,366.458,2.141,2,7,5,2,8,0,93.730
CCCN1c2cc(C)nc3c(-c4ccc(Cl)cc4Cl)nn(c23)C[C@@H]1CC,CHEMBL265282,CHEMBL265282,ChEMBL,26,389.330,5.722,0,4,4,0,4,3,33.950
N=C(N)NC(=O)OCc1cccc(N2CCC(Oc3cccnc3)CC2)c1F,CHEMBL4116102,CHEMBL4116102,ChEMBL,28,387.415,2.388,4,8,6,3,5,2,113.560
CCCCc1oc2ccccc2c1Cc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1,CHEMBL267740,CHEMBL267740,ChEMBL,31,418.493,4.913,1,6,5,1,8,4,81.140
C[C@H](NC(=O)[C@H]1Cc2c(sc3ccccc23)CN1)c1ccccc1,CHEMBL1203199,CHEMBL1203199,ChEMBL,24,336.460,3.793,2,3,3,2,3,3,41.130
COC(=O)c1cc(CCc2ccc(OC)cc2OC)ccc1O,CHEMBL444024,CHEMBL444024,ChEMBL,23,316.353,2.981,1,5,5,1,6,2,64.990
C=C(CO)[C@]12C=C3C(=O)C[C@@H](C(C)C)[C@]3(C)C[C@@H](O)[C@@]1(C)CC(=O)O2,CHEMBL444145,CHEMBL444145,ChEMBL,25,348.439,2.169,2,5,5,2,3,0,83.830
O=c1[nH]cnc2c1ncn2C(COCCP(=O)(O)O)COCCP(=O)(O)O,CHEMBL4116106,CHEMBL4116106,ChEMBL,27,426.259,-0.951,5,13,8,5,11,2,197.090
CC1(c2ccccn2)ON=C(c2ccccc2Cl)O1,CHEMBL444233,CHEMBL444233,ChEMBL,19,274.707,3.316,0,4,4,0,2,2,43.710
c1ccc2cc(CC3=NCCN3)ccc2c1,CHEMBL441948,CHEMBL441948,ChEMBL,16,210.280,2.384,1,2,2,1,2,2,24.390
Cn1c(=O)c2c3c(cnc2n(C)c1=O)C(=O)C=CC3=O,CHEMBL442894,CHEMBL442894,ChEMBL,20,271.232,-0.433,0,7,7,0,0,2,91.030
CN(CCNC(=O)N1CCN(c2ccccc2)CC1)Cc1ccccc1,CHEMBL264812,CHEMBL264812,ChEMBL,26,352.482,2.650,1,5,3,1,6,2,38.820
Cc1ccc[n+](CCC#Cc2ccc(C#CCC[n+]3cccc(C)c3)cc2)c1,CHEMBL440981,CHEMBL440981,ChEMBL,28,366.508,3.762,0,2,0,0,4,3,7.760
CN1CCc2cccc3c2[C@H]1Cc1ccc(CO)c(O)c1-3,CHEMBL444368,CHEMBL444368,ChEMBL,21,281.355,2.637,2,3,3,2,1,2,43.700
CCCCCC/C=CCCCCCCCc1cccc(O)c1C(=O)O,CHEMBL445177,CHEMBL445177,ChEMBL,25,346.511,6.500,2,3,2,2,14,1,57.530
CN(Cc1ccccc1)C(=S)N1CCC(c2cccc(Cl)c2)=N1,CHEMBL442595,CHEMBL442595,ChEMBL,23,343.883,4.167,0,3,2,0,3,2,18.840
CCOC(=O)c1ccc2ncc(C(=O)OCC)c(Nc3ccc(NC(C)=O)cc3)c2c1,CHEMBL265130,CHEMBL265130,ChEMBL,31,421.453,4.290,2,8,7,2,7,3,106.620
O=C([O-])c1cc(F)ccc1Cn1nnc(-c2cccc(/C=C/c3ccc4ccc(Cl)cc4n3)c2)n1,CHEMBL264478,CHEMBL264478,ChEMBL,35,484.898,4.263,0,7,7,0,6,5,96.620
COC(=O)/C=C1/C(=O)N2C1S(=O)(=O)[C@@](C)(COC(=O)CSc1nnnn1C)[C@@H]2C(=O)O,CHEMBL1205150,CHEMBL1205150,ChEMBL,31,475.461,-2.247,1,14,13,1,7,1,187.950
NC(=O)c1ccccc1-n1cnc2ccccc21,CHEMBL153812,CHEMBL153812,ChEMBL,18,237.262,2.124,2,4,3,1,2,3,60.910
CC1CC(=O)NN=C1c1ccc(NC(=O)CCNCC(O)COc2cccc3[nH]ccc23)cc1,CHEMBL1203155,CHEMBL1203155,ChEMBL,34,463.538,2.386,5,9,6,5,10,3,127.840
CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,CHEMBL443462,CHEMBL443462,ChEMBL,16,218.252,2.779,1,3,3,1,1,1,46.530
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OCC34CC5CC(CC(C5)C3)C4)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CHEMBL437851,CHEMBL437851,ChEMBL,31,432.601,5.427,0,5,5,0,3,0,46.150
CCCCCCO[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O,CHEMBL263614,CHEMBL263614,ChEMBL,26,375.418,-0.462,5,9,7,5,11,0,145.550
CC1(C)CCC(C)(C)c2cc3c(ccn3C(=O)c3ccc(C(=O)O)cc3)cc21,CHEMBL263193,CHEMBL263193,ChEMBL,28,375.468,5.377,1,4,3,1,2,3,59.300
C[C@H]1CC[C@@H](NCc2ccc3c(c2)Cc2c(-c4ccc(CC(=O)O)cc4)n[nH]c2-3)CC1,CHEMBL438329,CHEMBL438329,ChEMBL,31,415.537,4.943,3,5,3,3,6,3,78.010
C=C(C)N1Cc2cccc3[nH]c(=O)n(c23)C(C)C1,CHEMBL443332,CHEMBL443332,ChEMBL,18,243.310,2.240,1,4,3,1,1,2,41.030
Cc1ccc(OCCCON/C(N)=N/C(N)=N/C(C)C)cc1C,CHEMBL1203252,CHEMBL1203252,ChEMBL,23,321.425,1.631,5,7,3,3,7,1,107.250
CC(C#CCN1CCCC1)N(C)S(C)(=O)=O,CHEMBL155263,CHEMBL155263,ChEMBL,16,244.360,0.365,0,4,3,0,3,0,40.620
C/C(=CCC1OC(=O)NC1=O)c1cccc(OCCc2nc(-c3ccccc3)oc2C)c1,CHEMBL266873,CHEMBL266873,ChEMBL,32,432.476,4.700,1,7,6,1,8,3,90.660
CC(=O)O[C@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@H]1OC(C)=O,CHEMBL444434,CHEMBL444434,ChEMBL,25,346.335,2.500,0,7,7,0,2,2,92.040
CCN(CC)c1nc(Cc2c(F)cccc2F)cc(=O)[nH]1,CHEMBL438132,CHEMBL438132,ChEMBL,21,293.317,2.485,1,4,3,1,5,2,48.990
c1cc2c(c(N3CCN(CCCCCc4c[nH]c5ccccc45)CC3)c1)OCCO2,CHEMBL263329,CHEMBL263329,ChEMBL,30,405.542,4.474,1,5,4,1,7,3,40.730
CN(C)CCNC(=O)C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,CHEMBL265564,CHEMBL265564,ChEMBL,29,396.531,3.930,1,5,4,1,13,2,58.640
Cc1ccccc1-c1cc(C(OCc2ccc(Cl)cc2)c2cncn2C)ccc1C#N,CHEMBL262819,CHEMBL262819,ChEMBL,31,427.935,6.227,0,4,4,0,6,4,50.840
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)CN1,CHEMBL4116001,CHEMBL4116001,ChEMBL,30,426.504,2.284,3,6,5,3,8,1,79.820
CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(-c3cnn(C)c3)n2n1,CHEMBL443886,CHEMBL443886,ChEMBL,27,362.397,2.333,2,9,7,2,4,4,102.030
CCOc1ccc(/C=C/C(=O)NCCCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cn1,CHEMBL156037,CHEMBL156037,ChEMBL,37,498.671,4.797,1,6,5,1,12,3,57.700
CCNc1cccnc1N1CCN(C(=O)c2cnc3ccccc3c2)CC1,CHEMBL268086,CHEMBL268086,ChEMBL,27,361.449,3.024,1,6,5,1,4,3,61.360
CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)c2ccccc21,CHEMBL264521,CHEMBL264521,ChEMBL,29,392.543,4.746,1,4,3,1,6,2,51.100
OC(/C=C/C=C/c1ccccc1)CCc1ccccc1,CHEMBL500790,CHEMBL500790,ChEMBL,20,264.368,4.250,1,1,1,1,6,2,20.230
c1ccc(CCC2=NOC(c3ccccc3)C2)cc1,CHEMBL500798,CHEMBL500798,ChEMBL,19,251.329,4.137,0,2,2,0,4,2,21.590
CCCC(C)(C)C(=O)N[C@H]1CCCCNC1=O,CHEMBL444736,CHEMBL444736,ChEMBL,17,240.347,1.598,2,4,2,2,4,0,58.200
O=C(CCc1ccc(F)cc1)N[C@H]1CCOC1=O,CHEMBL444924,CHEMBL444924,ChEMBL,18,251.257,1.190,1,4,3,1,4,1,55.400
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)C(C)C)cc1,CHEMBL267832,CHEMBL267832,ChEMBL,33,446.507,3.123,3,8,6,3,8,3,115.650
CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)cn3)cccc12,CHEMBL268339,CHEMBL268339,ChEMBL,24,407.293,3.259,1,6,5,1,4,3,75.190
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(-c2cc(OC)ccc2OC)nc2sccn12,CHEMBL438024,CHEMBL438024,ChEMBL,34,483.546,3.661,1,9,10,1,6,3,100.390
CC(C)CSc1cc(SCC(C)C)nc(SCC(C)C)n1,CHEMBL499809,CHEMBL499809,ChEMBL,21,344.615,5.721,0,2,5,0,9,1,25.780
COC[C@H]1OC(O)=C2C1=NC1=C(C(=O)COC1)[C@H]2c1ccc(F)c(Br)c1,CHEMBL216546,CHEMBL216546,ChEMBL,26,424.222,2.795,1,6,6,1,3,1,77.350
CC1CCN(C(=O)[C@H](CCCNc2ccccn2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,CHEMBL262244,CHEMBL262244,ChEMBL,34,480.634,4.033,2,7,5,2,9,3,91.400
O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N2C(c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]12,CHEMBL262399,CHEMBL262399,ChEMBL,35,460.537,4.233,3,6,2,3,3,5,80.990
O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)C1CCc2cc(O)ccc21,CHEMBL262267,CHEMBL262267,ChEMBL,30,424.522,3.261,4,6,4,5,7,3,102.420
CC(C)(C(=O)O)c1cccnc1Nc1ccc(Cl)cc1,CHEMBL1205372,CHEMBL1205372,ChEMBL,20,290.750,3.841,2,4,3,2,4,2,62.220
CCS(=O)(=O)c1ccc2oc(Cc3ccc(C)cc3)nc2c1,CHEMBL498871,CHEMBL498871,ChEMBL,22,315.394,3.521,0,4,4,0,4,3,60.170
CCCNC(=O)[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,CHEMBL499906,CHEMBL499906,ChEMBL,19,267.285,0.482,4,7,5,3,6,1,118.490
CCOc1cc2cc3[n+](cc2cc1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL503603,CHEMBL503603,ChEMBL,26,350.394,3.486,0,5,4,0,3,3,40.800
CCOC(=O)C(O)(c1ccc[nH]1)C(F)(F)F,CHEMBL503725,CHEMBL503725,ChEMBL,16,237.177,1.328,2,4,3,2,3,1,62.320
COc1ccc(OCC2=NC(c3ccccc3)c3ccccc3CN2C)cc1,CHEMBL1203132,CHEMBL1203132,ChEMBL,28,372.468,4.708,0,4,4,0,5,3,34.060
CCc1c(C#N)c(-c2ccc(-c3ccc(OC)cc3)cc2)c(C(=O)O)n1C,CHEMBL385384,CHEMBL385384,ChEMBL,27,360.413,4.500,1,5,4,1,5,3,75.250
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12,CHEMBL383917,CHEMBL383917,ChEMBL,26,361.421,0.833,4,7,7,2,3,2,99.280
CCN(CC)Cc1c[nH]c(C)c(O)c1=O,CHEMBL503559,CHEMBL503559,ChEMBL,15,210.277,1.231,2,4,3,2,4,1,56.330
Cn1c(CSCC(=O)Nc2ccccc2)nnc1SCC(=O)Nc1ccccc1,CHEMBL265830,CHEMBL265830,ChEMBL,29,427.555,3.418,2,7,7,2,9,3,88.910
CC(C)(N)CNC(=O)C[C@@H]1CCC[C@]2(C1)OOC1(O2)C2CC3CC(C2)CC1C3,CHEMBL4116111,CHEMBL4116111,ChEMBL,28,392.540,3.247,3,6,5,2,4,0,82.810
COc1ccccc1N1CCN(CC(O)c2ccc(O)c(C(N)=O)c2)CC1,CHEMBL1203140,CHEMBL1203140,ChEMBL,27,371.437,1.355,4,7,6,3,6,2,99.260
CCCN1CCO[C@H]2c3cc(C(N)=O)ccc3CC[C@@H]21,CHEMBL500627,CHEMBL500627,ChEMBL,20,274.364,1.884,2,4,3,1,3,1,55.560
Fc1ccc(-c2nn3cc(Cl)ccc3c2-c2ccncc2)cc1,CHEMBL501070,CHEMBL501070,ChEMBL,23,323.758,4.856,0,3,3,0,2,4,30.190
CN1C(=O)[C@@H](N)CCCC/C=CC[C@@H](C(=O)NCc2ccccc2)NC(=O)[C@@H]1Cc1ccc(O)cc1,CHEMBL1782891,CHEMBL1782891,ChEMBL,36,492.620,2.411,5,8,5,4,5,2,124.760
O=C(Nc1ccc(C2=NCCN2)cn1)c1sc2ccccc2c1Cl,CHEMBL500064,CHEMBL500064,ChEMBL,24,356.838,3.552,2,5,5,2,3,3,66.380
CCN(CC)/C(=NC#N)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21,CHEMBL263879,CHEMBL263879,ChEMBL,24,328.372,3.371,0,7,5,0,4,1,91.760
CC(C)(C)c1ccc(C(=O)NC(=O)Nc2cccc(C3CN4CCSC4=N3)c2)cc1,CHEMBL264055,CHEMBL264055,ChEMBL,30,422.554,4.406,2,6,5,2,3,2,73.800
COc1cccc(CN2CCC[C@@H]2[C@H](O)CNC(C)(C)Cc2ccc3ccccc3c2)c1,CHEMBL265362,CHEMBL265362,ChEMBL,32,432.608,4.785,2,4,4,2,9,3,44.730
CCN1C(N(C)C)=Nc2ccccc2C1CC(=O)NCc1ccccc1,CHEMBL385868,CHEMBL385868,ChEMBL,26,350.466,3.319,1,5,4,1,5,2,47.940
COC(=O)[C@H](CC(C)C)N1C(=O)[C@@H]2Cc3c([nH]c4ccccc34)CN2C1(C)C,CHEMBL504192,CHEMBL504192,ChEMBL,28,383.492,3.061,1,6,4,1,4,2,65.640
O=C(/C=C/c1ccc(/C=N/OCc2ccccc2)cc1)NO,CHEMBL505806,CHEMBL505806,ChEMBL,22,296.326,2.756,2,5,4,2,6,2,70.920
Cc1cc2c(c(=O)[nH]1)C(=O)O/C2=Cc1cc2ccccc2s1,CHEMBL503623,CHEMBL503623,ChEMBL,22,309.346,3.567,1,4,4,1,1,3,59.160
CCN1CCN(CCCCOC(=O)c2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)CC1,CHEMBL4116124,CHEMBL4116124,ChEMBL,33,452.507,2.448,2,8,8,2,7,2,107.380
COc1ccc([C@@]2(C#N)C[C@@H]3C[C@H](C(=O)O)C[C@@H]3C2)cc1OCC1CC1,CHEMBL269289,CHEMBL269289,ChEMBL,26,355.434,3.766,1,5,4,1,6,1,79.550
C#C[C@H]1CC[C@@H](C#N)N1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL386654,CHEMBL386654,ChEMBL,24,327.428,1.176,2,5,4,2,3,0,76.360
Cc1ccc(C(N)=O)cc1Nc1ncnc2c1cnn2-c1ccccc1,CHEMBL439267,CHEMBL439267,ChEMBL,26,344.378,2.966,3,7,6,2,4,4,98.720
CC(C)C[C@@H](C(=O)O)N1C(=O)C(=C(c2ccccc2)c2ccccc2)SC1=S,CHEMBL439400,CHEMBL439400,ChEMBL,28,411.548,4.806,1,4,4,1,6,2,57.610
COc1ccccc1N1CCN(CCCN2C(=O)C3Sc4ccccc4C3N(C)C2=O)CC1,CHEMBL525996,CHEMBL525996,ChEMBL,33,466.607,3.317,0,7,6,0,6,2,56.330
O=C(OCCCN1CCCCC1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,CHEMBL4116125,CHEMBL4116125,ChEMBL,30,409.438,2.906,2,7,7,2,5,2,104.140
CC(C)OC(=O)C(C)CNC(=O)[C@H](N)CC(=O)O,CHEMBL154392,CHEMBL154392,ChEMBL,18,260.290,-0.508,4,7,5,3,7,0,118.720
CN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccccc4C(N)=O)n3)cc2)CC1,CHEMBL527864,CHEMBL527864,ChEMBL,32,428.500,2.686,4,9,8,3,6,3,123.200
COC(=O)C(C)/C1=C/C=C(/C)CC[C@H]2O[C@]2(C)CC/C=C(/C)CC1,CHEMBL503330,CHEMBL503330,ChEMBL,24,332.484,5.126,0,3,3,0,2,0,38.830
COc1cnc(-c2ccc(O)c(O)c2)o1,CHEMBL503400,CHEMBL503400,ChEMBL,15,207.185,1.761,2,5,5,2,2,2,75.720
c1csc(CNC23CC4CC(CC2C4)C3)c1,CHEMBL500090,CHEMBL500090,ChEMBL,16,233.380,3.416,1,1,2,1,3,1,12.030
Cc1cccc(OCc2cn(CCn3c([N+](=O)[O-])cnc3C)nn2)c1,CHEMBL500236,CHEMBL500236,ChEMBL,25,342.359,2.279,0,9,8,0,7,3,100.900
CC(=O)N[C@@H]1Cc2c([nH]c3ccccc23)CN([C@@H](CCCCN)C(=O)NCc2ccccc2)C1=O,CHEMBL501699,CHEMBL501699,ChEMBL,35,475.593,2.371,5,8,4,4,9,3,120.320
N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,CHEMBL501701,CHEMBL501701,ChEMBL,21,311.777,0.716,6,8,6,4,2,1,134.010
Cc1ccc(Cl)c(S(=O)(=O)NC(CCC(N)=O)C(N)=O)c1,CHEMBL501770,CHEMBL501770,ChEMBL,21,333.797,0.046,5,7,4,3,7,1,132.350
CCC[C@@H](COC(=O)CC)NC(=O)[C@H](N)CC(=O)O,CHEMBL154463,CHEMBL154463,ChEMBL,19,274.317,0.027,4,7,5,3,9,0,118.720
CN(C/C=C/c1cccc(F)c1)Cc1cccc2cc[nH]c12,CHEMBL4116121,CHEMBL4116121,ChEMBL,22,294.373,4.452,1,2,1,1,5,3,19.030
Oc1cc(C2CNCCc3c2cc(O)c(O)c3Cl)ccc1Cl,CHEMBL544585,CHEMBL544585,ChEMBL,22,340.206,3.388,4,4,4,4,1,2,72.720
O=c1oc(-c2ccccc2F)cc2c1sc1ccccc12,CHEMBL538928,CHEMBL538928,ChEMBL,21,296.322,4.814,0,2,3,0,1,4,30.210
CC1CCN(C(=O)c2ccc(C#Cc3ccccc3)cc2)CC1,CHEMBL539185,CHEMBL539185,ChEMBL,23,303.405,3.959,0,2,1,0,1,2,20.310
COc1cc(C(=O)N/N=C2C(=O)Nc3c(Cl)cc(Cl)cc32)cc(OC)c1OC,CHEMBL539138,CHEMBL539138,ChEMBL,28,424.240,3.105,2,8,6,2,5,2,98.250
CS/C=C(/C)n1c(C(=O)c2ccc(Br)cc2)noc1=O,CHEMBL508166,CHEMBL508166,ChEMBL,20,355.213,3.011,0,5,6,0,4,2,65.100
C/C=C/C=C/C(=O)O[C@H]1CCCC[C@H](O)[C@H](O)[C@@H](CCC)OC1=O,CHEMBL508224,CHEMBL508224,ChEMBL,24,340.416,2.038,2,6,6,2,5,0,93.060
Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccc(O)cc21,CHEMBL503469,CHEMBL503469,ChEMBL,27,358.353,3.197,2,6,5,2,2,4,84.470
CCCCCOc1ccc(Oc2ccc(O)cc2)cc1,CHEMBL500079,CHEMBL500079,ChEMBL,20,272.344,4.754,1,3,3,1,7,2,38.690
COc1cc(-n2cc(C(C)=O)c3ccccc32)ccc1C(N)=O,CHEMBL500207,CHEMBL500207,ChEMBL,23,308.337,2.941,2,5,4,1,4,3,74.320
N#Cc1c(O)nc(N)nc1-c1ccccc1[N+](=O)[O-],CHEMBL540488,CHEMBL540488,ChEMBL,19,257.209,1.211,3,8,7,2,2,2,138.960
CC1=C(O)[C@@H](C/C(C)=CCC[C@H](C)/C=C/C=C(C)CCCC2=CCN(CC(=O)O)C2=O)OC1=O,CHEMBL1207940,CHEMBL1207940,ChEMBL,34,471.594,5.023,2,7,5,2,13,0,104.140
O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(c2ccnc3cc(Cl)ccc23)C1,CHEMBL547542,CHEMBL547542,ChEMBL,30,434.849,5.307,2,5,3,2,3,3,57.260
CN(C)CCOc1cc(NC(=O)Nc2cccc([N+](=O)[O-])c2)ccc1I,CHEMBL549128,CHEMBL549128,ChEMBL,26,470.267,3.784,2,8,5,2,7,2,96.740
C/C=C/CCCC(C)/C(O)=C1C(=O)[C@H]([C@H](C)O)N(C)C1=O,CHEMBL503770,CHEMBL503770,ChEMBL,21,295.379,1.971,2,5,4,2,6,0,77.840
O=C(O)/C(O)=C/C(=O)c1ccnc2ccccc12,CHEMBL503802,CHEMBL503802,ChEMBL,18,243.218,1.944,2,5,4,2,3,2,87.490
C=CC[C@@H](OC(=O)C=C)c1ccc(C)c2ccccc12,CHEMBL503411,CHEMBL503411,ChEMBL,20,266.340,4.495,0,2,2,0,5,2,26.300
CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(C(F)(F)F)cc1,CHEMBL507207,CHEMBL507207,ChEMBL,21,325.352,2.391,2,4,3,2,6,1,66.400
O=C(O)CNC(=O)Sc1ccccn1,CHEMBL503660,CHEMBL503660,ChEMBL,14,212.230,0.968,2,5,4,2,3,1,79.290
C#CCC[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CCC#C,CHEMBL175697,CHEMBL175697,ChEMBL,26,362.646,5.087,0,2,0,0,17,0,0.0
